time_s;signal1;signal2
1.55;0.430337552742616;-0.2440944881889764
1.56;0.42123206751054854;-0.26248818897637777
1.57;0.4135189873417723;-0.29127559055118074
1.58;0.4144978902953586;-0.2973543307086616
1.59;0.4260675105485232;-0.2757637795275591
1.6;0.44067510548523214;-0.2296062992125982
1.61;0.4638143459915614;-0.11445669291338492
1.62;0.4835105485232065;-0.006803149606299007
1.6300000000000001;0.46037130801687726;0.007590551181102625
1.6400000000000001;0.437232067510548;0.02198425196850426
1.6500000000000001;0.4106751054852313;0.03000000000000017
1.6600000000000001;0.38367932489451384;0.037196850393700985
1.67;0.38898734177215205;0.014251968503936754
1.68;0.4082700421940927;-0.0217322834645666
1.69;0.4196877637130801;-0.09074015748031367
1.7;0.42354430379746827;-0.1914960629921253
1.71;0.4261603375527425;-0.25752755905511815
1.72;0.4261603375527425;-0.2503307086614174
1.73;0.4246160337552743;-0.2440944881889764
1.74;0.4130464135021097;-0.2440944881889764
1.75;0.40147679324894514;-0.2440944881889764
1.76;0.41542616033755286;-0.23729133858267715
1.77;0.4308523206751057;-0.23009448818897632
1.78;0.4345991561181435;-0.23924409448818915
1.79;0.4345991561181435;-0.2536377952755906
1.8;0.4258227848101266;-0.24755905511811022
1.81;0.41039662447257386;-0.22596850393700796
1.82;0.41112236286919823;-0.22081889763779528
1.83;0.4381181434599156;-0.2424094488188977
1.84;0.4547172995780588;-0.26261417322834657
1.85;0.42772151898734134;-0.27700787401574817
1.86;0.4008776371308018;-0.2913700787401576
1.87;0.4085907172995782;-0.2985669291338583
1.8800000000000001;0.41630379746835455;-0.30576377952755907
1.8900000000000001;0.43975527426160355;-0.3129606299212599
1.9000000000000001;0.4667510548523207;-0.3201574803149607
1.9100000000000001;0.4695274261603375;-0.29571653543307075
1.92;0.45795780590717317;-0.2525354330708667
1.93;0.4277299578059075;-0.22518110236220482
1.94;0.37373839662447267;-0.217984251968504
1.95;0.34206751054852347;-0.21259842519685046
1.96;0.376776371308017;-0.21259842519685046
1.97;0.408059071729958;-0.21259842519685046
1.98;0.3887763713080169;-0.21259842519685046
1.99;0.36949367088607576;-0.21259842519685046
2.0;0.3738396624472573;-0.20629921259842532
2.0100000000000002;0.3815527426160338;-0.19910236220472446
2.02;0.4078143459915607;-0.19190551181102375
2.0300000000000002;0.44252320675105566;-0.1847086614173226
2.04;0.46568776371308024;-0.17033070866141703
2.05;0.47725738396624456;-0.14874015748031527
2.06;0.4804388185654009;-0.14056692913385826
2.07;0.46501265822784854;-0.16215748031496002
2.08;0.4514767932489452;-0.17845669291338584
2.09;0.4514767932489452;-0.15686614173228366
2.1;0.4514767932489452;-0.1352755905511805
2.11;0.44066666666666665;-0.1405826771653543
2.12;0.4290970464135018;-0.1477795275590552
2.13;0.42040506329113925;-0.17108661417322812
2.14;0.4126919831223628;-0.19987401574803185
2.15;0.4351054852320669;-0.2166141732283464
2.16;0.48138396624472585;-0.2238110236220473
2.17;0.506270042194093;-0.22568503937007892
2.18;0.49470042194092806;-0.21848818897637787
2.19;0.48172995780590705;-0.21259842519685046
2.2;0.4624472573839658;-0.21259842519685046
2.21;0.4431645569620254;-0.21259842519685046
2.22;0.4277130801687762;-0.21259842519685046
2.23;0.41228691983122384;-0.21259842519685046
2.24;0.40928270042194104;-0.2068031496062992
2.25;0.40928270042194104;-0.19960629921259862
2.2600000000000002;0.41166244725738405;-0.20573228346456707
2.27;0.4155189873417721;-0.22012598425196822
2.2800000000000002;0.42102953586497893;-0.22525984251968506
2.29;0.4287426160337553;-0.21806299212598432
2.3000000000000003;0.4345991561181435;-0.207401574803149
2.31;0.4345991561181435;-0.18581102362204716
2.32;0.4350042194092826;-0.1638425196850399
2.33;0.4427172995780592;-0.1350551181102357
2.34;0.4504303797468356;-0.1062677165354328
2.35;0.45814345991561195;-0.1210236220472444
2.36;0.465856540084388;-0.14261417322834571
2.37;0.47356962025316457;-0.1252755905511814
2.38;0.4812827004219409;-0.08929133858267774
2.39;0.4833502109704641;-0.08491338582677213
2.4;0.479493670886076;-0.11370078740157447
2.41;0.47448101265822773;-0.12738582677165328
2.42;0.46676793248945136;-0.1057952755905511
2.43;0.4556118143459899;-0.08420472440944798
2.44;0.41704641350210914;-0.06261417322834614
2.45;0.37848101265822665;-0.04102362204724332
2.46;0.4075780590717302;-0.03937007874015741
2.47;0.4422869198312245;-0.03937007874015741
2.48;0.4316286919831224;-0.049952755905511764
2.49;0.40463291139240454;-0.06434645669291367
2.5;0.38818565400843874;-0.0511811023622048
2.5100000000000002;0.38047257383966215;-0.015196850393699453
2.52;0.381063291139241;0.0052913385826769774
2.5300000000000002;0.396489451476794;-0.0019055118110239255
2.54;0.40928270042194104;-0.017700787401575515
2.5500000000000003;0.40928270042194104;-0.07527559055118167
2.56;0.40928270042194104;-0.13285039370078527
2.57;0.4206497890295354;-0.14799999999999933
2.58;0.4322194092827004;-0.16239370078740142
2.59;0.43153586497890306;-0.19393700787401472
2.6;0.4276793248945147;-0.22992125984251932
2.61;0.4284978902953585;-0.23537007874015786
2.62;0.43235443037974686;-0.22097637795275576
2.63;0.4329873417721519;-0.20658267716535436
2.64;0.4291308016877636;-0.19218897637795246
2.65;0.42970464135021075;-0.17448818897637813
2.66;0.44513080168776376;-0.1457007874015745
2.67;0.4599156118143459;-0.11900787401574768
2.68;0.4599156118143459;-0.14059842519685084
2.69;0.4599156118143459;-0.16218897637795301
2.7;0.4270042194092813;-0.21448818897637995
2.71;0.3884388185654005;-0.2720629921259847
2.72;0.4165738396624498;-0.3104881889763791
2.73;0.47827848101266035;-0.3392755905511821
2.74;0.5160675105485237;-0.3611968503937016
2.75;0.5276371308016877;-0.37559055118110246
2.7600000000000002;0.5302953586497887;-0.3816692913385825
2.77;0.5110126582278484;-0.36727559055118136
2.7800000000000002;0.48940084388185634;-0.3521574803149606
2.79;0.4469789029535866;-0.33056692913385827
2.8000000000000003;0.40455696202531494;-0.308976377952755
2.81;0.3938059071729957;-0.30708661417322825
2.82;0.3860928270042195;-0.30708661417322825
2.83;0.3979324894514771;-0.32793700787401614
2.84;0.4172151898734178;-0.35672440944881917
2.85;0.41789029535864924;-0.34307086614173093
2.86;0.40246413502109724;-0.29269291338582776
2.87;0.39106329113924043;-0.26485039370078717
2.88;0.3872067510548524;-0.2792440944881883
2.89;0.38088607594936746;-0.2844409448818906
2.9;0.36160337552742666;-0.2412598425196862
2.91;0.34232067510548503;-0.1980787401574799
2.92;0.35301265822784794;-0.18985826771653555
2.93;0.36458227848101266;-0.18266141732283453
2.94;0.3791729957805906;-0.19237795275590536
2.95;0.39459915611814395;-0.20677165354330757
2.96;0.39854852320675094;-0.22544881889763813
2.97;0.39469198312236264;-0.24703937007874083
2.98;0.40339240506329116;-0.2803464566929136
2.99;0.430388185654009;-0.33072440944882
3.0;0.449789029535865;-0.37480314960629924
3.0100000000000002;0.44207594936708833;-0.3963937007874024
3.02;0.4364894514767952;-0.416881889763779
3.0300000000000002;0.49819409282700594;-0.4024881889763775
3.04;0.559898734177214;-0.3880944881889766
3.0500000000000003;0.5403797468354425;-0.3555118110236215
3.06;0.5056708860759491;-0.31952755905511776
3.0700000000000003;0.4684388185653996;-0.28825196850393603
3.08;0.4298734177215189;-0.25946456692913367
3.09;0.39490295358649863;-0.2508031496062989
3.1;0.36405063291139256;-0.2651968503937007
3.11;0.3439156118143458;-0.27759055118110215
3.12;0.3516286919831224;-0.2847874015748032
3.13;0.3572658227848099;-0.28875590551181085
3.14;0.3418396624472573;-0.2599685039370078
3.15;0.3264135021097054;-0.23118110236220604
3.16;0.3144641350210972;-0.24132283464566914
3.17;0.3028945147679328;-0.2557165354330706
3.18;0.3133333333333336;-0.2649763779527559
3.19;0.33261603375527393;-0.2721732283464565
3.2;0.36405063291139284;-0.2529133858267712
3.21;0.4064725738396626;-0.20973228346456674
3.22;0.43979746835443095;-0.18595275590551222
3.23;0.4552236286919833;-0.2003464566929135
3.24;0.4660590717299575;-0.21259842519685046
3.25;0.45063291139240513;-0.21259842519685046
3.2600000000000002;0.43520675105485207;-0.21259842519685046
3.27;0.4531223628691985;-0.2817322834645677
3.2800000000000002;0.4724050632911401;-0.3537007874015783
3.29;0.4738143459915611;-0.4089921259842533
3.3000000000000003;0.46995780590717284;-0.4593700787401597
3.31;0.5044050632911411;-0.47190551181102325
3.3200000000000003;0.5661097046413543;-0.45751181102362115
3.33;0.5911561181434585;-0.4231653543307058
3.34;0.5603037974683543;-0.3583937007874016
3.35;0.5174261603375526;-0.3115748031496062
3.36;0.42872573839662675;-0.33316535433070804
3.37;0.34222784810126566;-0.35404724409448834
3.38;0.3653670886075946;-0.33965354330708686
3.39;0.38850632911392446;-0.32525984251968476
3.4;0.41164556962025317;-0.31685039370078744
3.41;0.4347848101265828;-0.3096535433070864
3.42;0.40830379746835427;-0.3117165354330709
3.43;0.35431223628691755;-0.31891338582677203
3.44;0.33542616033755324;-0.3162834645669289
3.45;0.3585654008438823;-0.3018897637795273
3.46;0.3693502109704648;-0.28557480314960676
3.47;0.34621097046413524;-0.26398425196850406
3.48;0.3270210970464127;-0.24182677165354424
3.49;0.35401687763713097;-0.21303937007873994
3.5;0.3810126582278481;-0.1842519685039369
3.5100000000000002;0.40800843881856597;-0.1811023622047243
3.52;0.43500421940928263;-0.1811023622047243
3.5300000000000002;0.4647088607594946;-0.19626771653543357
3.54;0.49556118143459976;-0.21785826771653588
3.5500000000000003;0.4907172995780572;-0.2505511811023643
3.56;0.4521518987341763;-0.2937322834645679
3.5700000000000003;0.4374767932489464;-0.3345669291338597
3.58;0.47218565400843915;-0.3705511811023626
3.59;0.5037046413502108;-0.3936377952755912
3.6;0.5152742616033757;-0.3360629921259827
3.61;0.5268438818565403;-0.2784881889763767
3.62;0.5054514767932484;-0.24825196850393644
3.63;0.48231223628692044;-0.21946456692913469
3.64;0.42393248945147666;-0.22903937007874023
3.65;0.35451476793248976;-0.2506299212598424
3.66;0.31605063291139207;-0.25984251968503935
3.67;0.30062447257383973;-0.25984251968503935
3.68;0.3030210970464139;-0.254299212598425
3.69;0.33387341772151846;-0.23990551181102382
3.7;0.3632067510548524;-0.22834645669291342
3.71;0.3863459915611815;-0.22834645669291342
3.72;0.40928270042194104;-0.22828346456692888
3.73;0.40928270042194104;-0.22108661417322845
3.74;0.40928270042194104;-0.21388976377952768
3.75;0.39029535864978954;-0.21259842519685046
3.7600000000000002;0.36715611814345944;-0.21259842519685046
3.77;0.38059915611814327;-0.1898425196850395
3.7800000000000002;0.41530801687763763;-0.1538582677165349
3.79;0.4208945147679329;-0.15623622047244035
3.8000000000000003;0.3900421940928268;-0.20661417322834677
3.81;0.37103797468354405;-0.2588346456692905
3.8200000000000003;0.3864641350210974;-0.316409448818899
3.83;0.40345991561181493;-0.3681259842519681
3.84;0.4420253164556958;-0.33933858267716566
3.85;0.48059071729957836;-0.3105511811023619
3.86;0.49540928270042195;-0.29442519685039364
3.87;0.5069789029535869;-0.28003149606299155
3.88;0.5132151898734179;-0.2905196850393704
3.89;0.5170717299578061;-0.31211023622047324
3.9;0.4801687763713083;-0.3590551181102361
3.91;0.4030379746835447;-0.43102362204724376
3.92;0.3319831223628714;-0.4735118110236229
3.93;0.2741350210970465;-0.45192125984251963
3.94;0.22607594936708858;-0.4275905511811027
3.95;0.24535864978902983;-0.38440944881889727
3.96;0.2646413502109702;-0.34122834645669375
3.97;0.30202531645569697;-0.35885039370078786
3.98;0.3405907172995785;-0.38044094488189
3.99;0.3415274261603371;-0.39122834645669313
4.0;0.3299578059071729;-0.39842519685039374
4.01;0.32706329113924043;-0.4096692913385822
4.0200000000000005;0.33091983122362884;-0.42406299212598436
4.03;0.3362194092827004;-0.4169133858267724
4.04;0.34393248945147664;-0.373732283464568
4.05;0.3602531645569603;-0.3359055118110241
4.0600000000000005;0.41424472573839943;-0.32151181102362125
4.07;0.4682362869198337;-0.3071181102362197
4.08;0.4645063291139239;-0.3214488188976383
4.09;0.4606497890295357;-0.3358425196850399
4.1;0.4786497890295357;-0.33275590551181117
4.11;0.5017890295358658;-0.32555905511811006
4.12;0.4913755274261599;-0.3317795275590554
4.13;0.46052320675105474;-0.34617322834645686
4.14;0.44470886075949373;-0.3761574803149599
4.15;0.448565400843882;-0.4265354330708675
4.16;0.46659915611814284;-0.4592755905511814
4.17;0.5283037974683533;-0.4376850393700791
4.18;0.5836455696202543;-0.41404724409448945
4.19;0.5335105485232037;-0.3564724409448784
4.2;0.48337552742615764;-0.29889763779527245
4.21;0.4432911392405058;-0.2850866141732282
4.22;0.40472573839662573;-0.2778897637795278
4.23;0.35828691983122174;-0.3049763779527574
4.24;0.3081518987341757;-0.34815748031496185
4.25;0.29789029535865036;-0.40196850393700934
4.26;0.3287426160337557;-0.466740157480316
4.2700000000000005;0.35490295358649915;-0.5008661417322803
4.28;0.3703291139240512;-0.46488188976377803
4.29;0.3817299578059072;-0.42722834645669294
4.3;0.36244725738396644;-0.3768503937007879
4.3100000000000005;0.3431645569620239;-0.32647244094487826
4.32;0.31672573839662366;-0.31615748031496044
4.33;0.28972995780590755;-0.3089606299212599
4.34;0.29981434599156037;-0.28579527559055207
4.3500000000000005;0.3229535864978915;-0.2570078740157466
4.36;0.34183966244725816;-0.24806299212598457
4.37;0.35726582278481067;-0.2552598425196853
4.38;0.3740928270042197;-0.25984251968503935
4.39;0.3933755274261598;-0.25984251968503935
4.4;0.40590717299578033;-0.2623622047244097
4.41;0.3866244725738395;-0.2767559055118111
4.42;0.36734177215189856;-0.2911496062992126
4.43;0.4089535864978885;-0.3268503937007859
4.44;0.45137552742616033;-0.36283464566929136
4.45;0.5276793248945135;-0.39307086614173187
4.46;0.6125232067510531;-0.4218582677165348
4.47;0.6149620253164568;-0.4286771653543308
4.48;0.5648270042194063;-0.42148031496062943
4.49;0.49514767932489123;-0.39300787401574605
4.5;0.3987341772151911;-0.33543307086614244
4.51;0.30051476793249476;-0.2963937007874004
4.5200000000000005;0.19638818565400507;-0.31798425196850466
4.53;0.10129957805907387;-0.33990551181102435
4.54;0.19385654008438608;-0.3686929133858261
4.55;0.2864135021096983;-0.39748031496062786
4.5600000000000005;0.34258227848101314;-0.37688188976377934
4.57;0.39271729957805923;-0.34809448818897637
4.58;0.4221940928270042;-0.3385826771653544
4.59;0.44147679324894495;-0.3385826771653544
4.6000000000000005;0.4329113924050613;-0.317795275590549
4.61;0.3943459915611812;-0.27461417322834625
4.62;0.3772658227848091;-0.2440944881889764
4.63;0.4119746835443026;-0.2440944881889764
4.64;0.4454683544303789;-0.2403149606299228
4.65;0.46860759493670984;-0.20433070866141584
4.66;0.4917468354430387;-0.1683464566929121
4.67;0.536101265822786;-0.13896062992125902
4.68;0.5823797468354441;-0.1101732283464561
4.69;0.5668354430379718;-0.19151181102363118
4.7;0.5282700421940918;-0.3138582677165388
4.71;0.4771983122362881;-0.4011968503936997
4.72;0.4154936708860801;-0.4587716535433033
4.73;0.4094936708860751;-0.5087401574803146
4.74;0.505907172995779;-0.5447244094488184
4.75;0.5858649789029536;-0.5688976377952765
4.76;0.5820084388185655;-0.5329133858267727
4.7700000000000005;0.578151898734177;-0.49692913385826576
4.78;0.4764388185653958;-0.4328503937007843
4.79;0.37231223628691545;-0.36807874015747766
4.8;0.33198312236286914;-0.3656692913385827
4.8100000000000005;0.3088438818565391;-0.3800629921259849
4.82;0.32501265822784914;-0.36425196850393615
4.83;0.36743459915611876;-0.3282677165354324
4.84;0.3876455696202529;-0.33669291338582746
4.8500000000000005;0.37607594936708744;-0.40866141732284134
4.86;0.368810126582279;-0.4709921259842543
4.87;0.37652320675105505;-0.499779527559056
4.88;0.38342616033755295;-0.522771653543309
4.89;0.36800000000000027;-0.3860314960629949
4.9;0.35257383966244626;-0.24929133858266872
4.91;0.3567426160337554;-0.21615748031496038
4.92;0.36445569620253143;-0.2017637795275595
4.93;0.3950295358649769;-0.13996850393701185
4.94;0.43745147679325047;-0.053606299212595215
4.95;0.49075949367088806;0.025984251968506178
4.96;0.5563206751054868;0.09795275590551358
4.97;0.6109957805907175;0.15366929133858276
4.98;0.637991561181436;0.16806299212598502
4.99;0.6493839662447249;0.17162204724409397
5.0;0.510548523206751;0.07086614173228356
5.01;0.3717130801687771;-0.029889763779526873
5.0200000000000005;0.29576371308016336;-0.1632440944881994
5.03;0.22634599156117646;-0.2999842519685136
5.04;0.23166244725738508;-0.3282519685039365
5.05;0.2663713080168771;-0.3138582677165355
5.0600000000000005;0.28678481012658263;-0.29565354330708543
5.07;0.29449789029535905;-0.27406299212598323
5.08;0.2811476793248925;-0.2573858267716532
5.09;0.2271561181434582;-0.2501889763779525
5.1000000000000005;0.18675105485232427;-0.24740157480315184
5.11;0.22145991561181488;-0.26899212598425226
5.12;0.2561687763713055;-0.2905826771653527
5.13;0.2573839662447257;-0.24966929133858617
5.14;0.2573839662447257;-0.20648818897638177
5.15;0.25139240506329114;-0.20244094488188982
5.16;0.2436793248945148;-0.20963779527559054
5.17;0.23369620253164602;-0.19141732283464719
5.18;0.22212658227848203;-0.15543307086614488
5.19;0.2429873417721499;-0.1136850393700802
5.2;0.31240506329113676;-0.06330708661417499
5.21;0.3736371308016864;-0.017511811023623217
5.22;0.4044894514767918;0.011275590551179701
5.23;0.43450632911392395;0.041795275590554605
5.24;0.4306497890295357;0.14255118110236503
5.25;0.42679324894514753;0.24330708661417544
5.26;0.4616202531645562;0.19366929133858402
5.2700000000000005;0.5040421940928281;0.11450393700787198
5.28;0.4265654008438814;-0.011275590551181755
5.29;0.2838734177215193;-0.16240944881889727
5.3;0.23687763713080104;-0.24740157480314956
5.3100000000000005;0.3024388185654056;-0.25459842519685094
5.32;0.3554430379746846;-0.25788976377952716
5.33;0.37472573839662454;-0.2506929133858267
5.34;0.38310548523207116;-0.23990551181102532
5.3500000000000005;0.2712658227848046;-0.18952755905511565
5.36;0.15942616033754792;-0.13914960629921042
5.37;0.12351898734177116;-0.20470866141732566
5.38;0.09652320675105405;-0.2838740157480338
5.39;0.08315611814345998;-0.27148031496063013
5.4;0.07544303797468327;-0.22110236220472257
5.41;0.10172995780590785;-0.2005826771653545
5.42;0.15957805907173028;-0.20777952755905524
5.43;0.21105485232067506;-0.21022047244094497
5.44;0.24962025316456005;-0.20302362204724358
5.45;0.2832489451476795;-0.19070866141731965
5.46;0.2871054852320677;-0.1475275590551152
5.47;0.29096202531645593;-0.1043464566929107
5.48;0.32793248945147946;-0.04743307086613785
5.49;0.36649789029535795;0.01014173228346342
5.5;0.40506329113923883;0.07874015748031178
5.51;0.4436286919831204;0.15070866141731928
5.5200000000000005;0.4777383966244735;0.19773228346456795
5.53;0.5085907172995788;0.22651968503937087
5.54;0.48386497890295316;0.2244724409448817
5.55;0.3720253164557009;0.17409448818897855
5.5600000000000005;0.28037130801687743;0.09763779527558926
5.57;0.268801687763713;-0.08228346456692931
5.58;0.2566751054852323;-0.25984251968503935
5.59;0.202683544303798;-0.25984251968503935
5.6000000000000005;0.1486919831223589;-0.25984251968503935
5.61;0.19650632911392846;-0.24796850393700695
5.62;0.26592405063291547;-0.2335748031496055
5.63;0.23220253164556717;-0.22834645669291342
5.64;0.13964556962025504;-0.22834645669291342
5.65;0.11109704641350414;-0.2509448818897658
5.66;0.16123206751055025;-0.30132283464567106
5.67;0.20032067510548546;-0.334834645669291
5.68;0.2080337552742618;-0.3204409448818894
5.69;0.2174177215189904;-0.3050078740157451
5.7;0.2482700421940931;-0.27622047244094455
5.71;0.27912236286919584;-0.24743307086614394
5.72;0.2588354430379772;-0.21864566929134122
5.73;0.23183966244725776;-0.18985826771653563
5.74;0.2692489451476784;-0.13102362204724516
5.75;0.33481012658227705;-0.05905511811023777
5.76;0.36708860759493667;-0.0017007874015769198
5.7700000000000005;0.36708860759493667;0.04148031496062954
5.78;0.3658565400843883;0.09845669291338219
5.79;0.36200000000000004;0.18481889763779114
5.8;0.36827004219408876;0.26551181102361976
5.8100000000000005;0.44154430379747045;0.30869291338582805
5.82;0.5148185654008457;0.3518740157480325
5.83;0.3698649789029509;0.20500787401574538
5.84;0.21174683544303619;0.04667716535432903
5.8500000000000005;0.15552742616033605;-0.17141732283466055
5.86;0.13238818565400812;-0.4089133858267754
5.87;0.20323206751054745;-0.4832598425196854
5.88;0.34592405063290943;-0.43288188976378017
5.89;0.38204219409282986;-0.39340157480315
5.9;0.24320675105484368;-0.3718110236220459
5.91;0.1241940928270025;-0.3584409448818908
5.92;0.08948523206751048;-0.38003149606299214
5.93;0.05501265822784478;-0.4014330708661446
5.94;0.12828691983122636;-0.33666141732283217
